# Event Database of Frequency Peaks
#SHOT: 159243 TIME: 351.023
211.4258, 190.918, 7.3242, 2.4414, 175.293, 21.9727, 195.8008, 83.9844, 146.4844, 188.9648, 202.6367, 71.2891, 204.5898, 57.1289, 69.8242, 62.5, 79.5898, 18.5547, 73.2422, 75.6836
#SHOT: 159243 TIME: 361.775
90.8203, 188.9648, 244.1406, 175.293, 145.9961, 53.7109, 195.8008, 217.2852, 211.4258, 202.6367, 204.5898, 84.4727, 21.9727, 69.3359, 56.6406, 62.5, 72.7539, 18.5547, 79.5898, 75.6836
#SHOT: 159243 TIME: 362.287
142.5781, 190.918, 175.293, 145.9961, 195.8008, 202.6367, 53.7109, 67.8711, 211.4258, 204.5898, 84.4727, 1.9531, 21.9727, 69.3359, 62.5, 56.6406, 18.5547, 72.7539, 79.5898, 75.6836
#SHOT: 159243 TIME: 362.799
218.2617, 202.6367, 197.7539, 175.293, 67.8711, 190.918, 211.4258, 78.125, 69.3359, 204.5898, 145.9961, 21.9727, 70.8008, 1.9531, 56.6406, 62.9883, 79.5898, 18.5547, 73.2422, 75.6836
#SHOT: 159243 TIME: 363.311
184.082, 86.4258, 175.293, 66.4063, 197.7539, 195.8008, 188.9648, 211.4258, 190.918, 202.6367, 145.9961, 204.5898, 70.3125, 21.9727, 56.6406, 62.9883, 19.043, 72.7539, 80.0781, 75.6836
#SHOT: 159243 TIME: 363.823
197.7539, 53.7109, 190.918, 211.4258, 195.8008, 66.8945, 145.5078, 204.5898, 188.9648, 85.9375, 2.9297, 202.6367, 21.9727, 70.3125, 56.6406, 80.5664, 63.4766, 19.043, 72.7539, 75.1953
#SHOT: 159243 TIME: 364.335
231.9336, 67.3828, 58.1055, 195.8008, 45.8984, 83.9844, 204.5898, 202.6367, 188.9648, 145.0195, 21.9727, 2.9297, 78.6133, 85.4492, 56.1523, 19.043, 63.4766, 72.7539, 80.5664, 75.1953
#SHOT: 159243 TIME: 364.847
231.9336, 145.5078, 141.6016, 1.9531, 211.4258, 195.8008, 83.4961, 202.6367, 204.5898, 188.9648, 58.1055, 85.4492, 79.1016, 21.9727, 63.9648, 56.6406, 19.043, 72.7539, 81.0547, 75.1953
#SHOT: 159243 TIME: 365.359
88.8672, 141.6016, 190.918, 42.4805, 68.3594, 84.9609, 195.8008, 204.5898, 83.0078, 211.4258, 1.9531, 145.9961, 21.9727, 79.1016, 57.1289, 18.5547, 63.9648, 72.7539, 81.0547, 75.1953
#SHOT: 159243 TIME: 365.871
218.75, 88.3789, 202.6367, 190.918, 175.293, 68.8477, 85.4492, 209.4727, 195.8008, 204.5898, 211.4258, 77.6367, 79.1016, 21.9727, 81.543, 57.1289, 19.043, 64.4531, 72.7539, 75.1953
#SHOT: 159243 TIME: 366.383
202.6367, 188.9648, 192.3828, 218.75, 5.3711, 211.4258, 209.4727, 204.5898, 195.8008, 80.0781, 145.0195, 85.9375, 77.6367, 57.1289, 21.9727, 19.043, 64.4531, 72.2656, 82.0313, 75.1953
#SHOT: 159243 TIME: 366.895
89.8438, 69.3359, 70.8008, 188.9648, 22.9492, 204.5898, 77.6367, 55.1758, 195.8008, 85.4492, 57.6172, 145.0195, 21.9727, 1.9531, 79.5898, 18.5547, 64.9414, 72.7539, 82.0313, 75.6836
#SHOT: 159243 TIME: 367.407
218.2617, 188.9648, 67.3828, 195.8008, 57.6172, 69.3359, 83.4961, 211.4258, 77.6367, 79.5898, 145.0195, 55.1758, 1.9531, 21.9727, 85.9375, 19.043, 64.9414, 72.7539, 75.6836, 81.543
#SHOT: 159243 TIME: 367.919
190.918, 188.9648, 218.2617, 204.5898, 67.3828, 195.8008, 77.6367, 69.8242, 22.4609, 1.9531, 57.6172, 145.0195, 211.4258, 83.4961, 85.9375, 64.9414, 76.1719, 19.043, 72.2656, 81.543
#SHOT: 159243 TIME: 368.431
190.918, 202.6367, 218.2617, 77.6367, 204.5898, 84.9609, 195.8008, 188.9648, 43.9453, 211.4258, 145.0195, 83.4961, 1.9531, 57.6172, 85.9375, 76.1719, 19.043, 65.4297, 72.2656, 81.543
#SHOT: 159243 TIME: 368.943
43.9453, 67.3828, 70.3125, 211.4258, 74.2188, 204.5898, 195.8008, 69.3359, 188.9648, 202.6367, 78.125, 145.0195, 57.6172, 84.9609, 1.9531, 75.6836, 81.543, 65.4297, 19.043, 72.2656
#SHOT: 159243 TIME: 369.455
247.0703, 62.0117, 241.6992, 70.3125, 211.4258, 67.3828, 204.5898, 202.6367, 195.8008, 21.4844, 140.1367, 145.0195, 75.6836, 58.1055, 1.9531, 81.0547, 19.043, 85.4492, 65.4297, 72.7539
#SHOT: 159243 TIME: 369.967
241.6992, 60.0586, 18.0664, 140.1367, 77.6367, 80.5664, 211.4258, 204.5898, 70.3125, 62.0117, 195.8008, 1.9531, 145.5078, 81.543, 58.5938, 21.9727, 20.0195, 85.9375, 65.4297, 72.7539
#SHOT: 159243 TIME: 370.479
60.0586, 83.4961, 188.9648, 245.6055, 175.293, 75.1953, 134.2773, 77.6367, 204.5898, 195.8008, 211.4258, 145.0195, 61.5234, 80.5664, 22.4609, 58.5938, 86.4258, 72.7539, 65.4297, 20.0195
#SHOT: 159243 TIME: 370.991
175.293, 190.918, 12.207, 32.7148, 204.5898, 83.4961, 74.707, 188.9648, 211.4258, 79.5898, 133.7891, 145.0195, 1.9531, 61.5234, 81.0547, 58.5938, 20.0195, 72.2656, 86.4258, 65.4297
#SHOT: 159243 TIME: 371.503
56.1523, 83.0078, 63.9648, 188.9648, 211.4258, 77.1484, 190.918, 204.5898, 79.5898, 67.3828, 58.5938, 1.9531, 133.7891, 144.5313, 74.707, 61.5234, 20.0195, 86.4258, 72.2656, 65.4297
#SHOT: 159243 TIME: 372.015
195.8008, 89.3555, 202.6367, 190.918, 83.4961, 61.5234, 188.9648, 79.5898, 74.2188, 211.4258, 67.3828, 56.1523, 204.5898, 144.5313, 17.5781, 22.4609, 20.0195, 72.2656, 86.4258, 65.4297
#SHOT: 159243 TIME: 372.527
145.0195, 249.0234, 63.9648, 67.3828, 75.1953, 5.3711, 81.543, 195.8008, 204.5898, 83.4961, 188.9648, 211.4258, 56.6406, 17.0898, 19.5313, 20.9961, 22.4609, 72.2656, 85.9375, 65.4297
#SHOT: 159243 TIME: 373.039
40.0391, 175.293, 77.1484, 5.3711, 202.6367, 89.3555, 195.8008, 204.5898, 145.5078, 22.9492, 80.5664, 211.4258, 17.0898, 188.9648, 74.707, 81.543, 20.0195, 72.7539, 65.4297, 85.9375
#SHOT: 159243 TIME: 373.551
63.4766, 25.8789, 88.8672, 195.8008, 77.1484, 218.2617, 81.543, 202.6367, 204.5898, 188.9648, 211.4258, 145.0195, 21.9727, 75.1953, 17.0898, 80.5664, 20.0195, 72.7539, 65.4297, 85.9375
#SHOT: 159243 TIME: 374.063
235.3516, 88.8672, 218.2617, 195.8008, 78.125, 204.5898, 6.3477, 211.4258, 17.0898, 188.9648, 202.6367, 190.918, 75.6836, 145.0195, 22.4609, 20.0195, 80.5664, 72.7539, 65.4297, 85.9375
#SHOT: 159243 TIME: 374.575
235.3516, 90.8203, 245.6055, 188.9648, 190.918, 76.6602, 5.8594, 204.5898, 211.4258, 202.6367, 195.8008, 2.9297, 145.0195, 19.043, 75.6836, 20.5078, 72.2656, 80.5664, 65.4297, 85.9375
#SHOT: 159243 TIME: 375.087
218.75, 90.8203, 197.7539, 190.918, 25.8789, 78.6133, 245.6055, 5.3711, 18.5547, 202.6367, 204.5898, 195.8008, 211.4258, 145.0195, 75.1953, 72.2656, 20.5078, 80.5664, 85.9375, 65.4297
#SHOT: 159243 TIME: 375.599
